=== L3 alg2 10k ===
=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 10000

Generating 10000 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 44219.51 ms
  Set 2: 43860.51 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
694  |   192 |    3241 |    4587     383    4587 |     765     383     765 |    0.1    9.9    0.6
695  |   194 |    2290 |    5359     385    5359 |     770     385     770 |    0.2    9.8    0.6
696  |   193 |    2115 |    5361     384    5361 |     769     384     769 |    0.2   10.1    0.6
697  |   194 |    3276 |    5374     385    5374 |     769     385     769 |    0.2   13.6    0.7
698  |   194 |    3282 |    5380     385    5380 |     771     385     771 |    0.2   13.4    0.7
699  |   194 |    3284 |    5378     386    5378 |     773     386     773 |    0.2   13.5    0.7
700  |   193 |    3270 |    5364     384    5364 |     769     384     769 |    0.2   13.7    0.7
701  |   194 |    3267 |    5356     384    5356 |     767     384     767 |    0.2   13.8    0.7
702  |   193 |    3267 |    4605     385    4605 |     769     385     769 |    0.2    9.4    0.6
703  |   194 |    2290 |    4604     384    4604 |     768     384     768 |    0.2    9.9    0.6
704  |   194 |    3276 |    5347     385    5347 |     771     385     771 |    0.2   12.6    0.7
705  |   194 |    3282 |    5370     386    5370 |     771     386     771 |    0.2   13.2    0.7
706  |   194 |    3279 |    5367     385    5367 |     771     385     771 |    0.2   13.0    0.7
707  |   194 |    2110 |    5367     384    5367 |     769     384     769 |    0.2   13.4    0.7
708  |   194 |    3257 |    5344     384    5344 |     767     384     767 |    0.2   10.1    0.6
709  |   193 |    3255 |    5358     383    5358 |     767     383     767 |    0.1   13.6    0.7
710  |   194 |    3256 |    5330     386    5330 |     772     386     772 |    0.2   10.0    0.6
711  |   194 |    3259 |    5340     384    5340 |     767     384     767 |    0.2   12.8    0.7
712  |   194 |    2311 |    5385     385    5385 |     771     385     771 |    0.2    9.9    0.7
713  |   193 |    2286 |    5361     384    5361 |     767     384     767 |    0.1   12.9    0.7
714  |   194 |    3238 |    5298     385    5298 |     770     385     770 |    0.2   12.8    0.7
715  |   194 |    3278 |    5371     384    5371 |     769     384     769 |    0.2   13.6    0.7
716  |   194 |    3261 |    5343     384    5343 |     768     384     768 |    0.2   13.1    0.7
717  |   192 |    3232 |    4581     383    4581 |     766     383     766 |    0.1    9.9    0.6
718  |   194 |    3269 |    5362     386    5362 |     771     386     771 |    0.2   13.2    0.7
719  |   194 |    3276 |    5365     384    5365 |     769     384     769 |    0.2   13.3    0.7
720  |   194 |    3287 |    5384     385    5384 |     771     385     771 |    0.2   13.0    0.9
721  |   194 |    3281 |    5376     385    5376 |     770     385     770 |    0.2   12.5    0.7
722  |   194 |    2256 |    4554     384    4554 |     769     384     769 |    0.1    9.7    0.6
723  |   194 |    3279 |    5365     386    5365 |     771     386     771 |    0.2   13.2    0.7
724  |   194 |    3285 |    5379     385    5379 |     770     385     770 |    0.2   13.4    0.7
725  |   194 |    3273 |    5354     385    5354 |     770     385     770 |    0.2   13.4    0.7
726  |   194 |    3263 |    5368     384    5368 |     769     384     769 |    0.2   13.1    0.7
727  |   194 |    3281 |    5372     385    5372 |     771     385     771 |    0.2   13.1    0.7
728  |   194 |    2293 |    5371     384    5371 |     769     384     769 |    0.2   12.8    0.7
729  |   194 |    3259 |    5359     383    5359 |     768     384     768 |    0.2   13.0    0.7
730  |   193 |    3263 |    5356     384    5356 |     768     384     768 |    0.2   13.4    0.7
731  |   193 |    3275 |    5372     385    5372 |     770     385     770 |    0.2   13.8    0.7
732  |   194 |    3220 |    4571     384    4571 |     768     384     768 |    0.2    9.7    0.6
733  |   194 |    3277 |    5373     385    5373 |     771     385     771 |    0.2   14.0    0.7
734  |   193 |    3258 |    5359     384    5359 |     768     384     768 |    0.2   13.2    0.7
735  |   194 |    3283 |    5377     386    5377 |     771     386     771 |    0.2   12.8    0.7
736  |   194 |    3270 |    5374     385    5374 |     770     385     770 |    0.2   13.7    0.8
737  |   194 |    3271 |    5365     384    5365 |     769     384     769 |    0.2   12.9    0.8
738  |   194 |    3273 |    5355     384    5355 |     770     384     770 |    0.2   13.2    0.7
739  |   193 |    3269 |    5367     384    5367 |     769     384     769 |    0.2   13.3    0.7
740  |   194 |    3282 |    5384     386    5384 |     771     386     771 |    0.2   13.2    0.7
741  |   194 |    2497 |    5367     385    5367 |     770     385     770 |    0.2    9.6    0.6
742  |   194 |    2513 |    5386     385    5386 |     771     386     771 |    0.2   10.4    0.7
743  |   193 |    3262 |    5340     384    5340 |     768     384     768 |    0.2   13.0    1.2
744  |   194 |    3284 |    5378     385    5378 |     771     385     771 |    0.3   13.4    0.7
745  |   194 |    3288 |    5375     386    5375 |     772     386     772 |    0.2   13.0    0.7
746  |   194 |    2116 |    5377     385    5377 |     770     385     770 |    0.2   13.0    0.7
747  |   194 |    3284 |    5378     385    5378 |     772     386     772 |    0.2   13.0    0.7
748  |   194 |    3281 |    4615     385    4615 |     770     385     770 |    0.2   10.1    0.6
749  |   194 |    3288 |    5386     385    5386 |     771     385     771 |    0.2   13.4    0.7
750  |   192 |    2093 |    4590     383    4590 |     766     383     766 |    0.1    9.9    0.6
751  |   194 |    3269 |    5354     384    5354 |     769     384     769 |    0.2   13.5    0.7
752  |   194 |    3269 |    4608     385    4608 |     770     385     770 |    0.2   10.2    0.6
753  |   193 |    3269 |    5355     385    5355 |     770     385     770 |    0.2   12.4    0.7
754  |   192 |    3236 |    4577     384    4577 |     767     384     767 |    0.1    9.9    0.6
755  |   194 |    2274 |    4599     384    4599 |     767     384     767 |    0.1   10.1    0.6
756  |   194 |    3280 |    5371     386    5371 |     772     386     772 |    0.2   13.2    0.7
757  |   194 |    3281 |    5371     386    5371 |     772     386     772 |    0.2   13.2    0.7
758  |   194 |    3243 |    4591     384    4591 |     768     384     768 |    0.1    9.7    0.6
759  |   194 |    2288 |    5364     384    5364 |     769     384     769 |    0.2   13.4    0.7
760  |   194 |    3265 |    5349     384    5349 |     768     384     768 |    0.2   12.5    0.9
761  |   194 |    3287 |    5383     386    5383 |     771     385     771 |    0.2   13.6    0.7
762  |   194 |    2457 |    4560     384    4560 |     767     384     767 |    0.1   10.0    0.6
763  |   194 |    3269 |    5373     385    5373 |     769     385     769 |    0.2   13.4    0.7
764  |   194 |    2302 |    5362     387    5362 |     774     387     774 |    0.2   12.8    0.7
765  |   191 |    3222 |    4558     383    4558 |     765     383     765 |    0.1    9.2    0.6
766  |   193 |    3256 |    5344     384    5344 |     770     384     770 |    0.2   12.8    0.7
767  |   194 |    3260 |    5362     384    5362 |     768     384     768 |    0.2   12.6    0.7
768  |   194 |    3250 |    4600     384    4600 |     768     384     768 |    0.1   10.0    0.6
769  |   194 |    3272 |    5365     385    5365 |     770     385     770 |    0.2   13.3    0.7
770  |   194 |    3286 |    5378     386    5378 |     772     386     772 |    0.2   13.6    0.7
771  |   194 |    3288 |    5378     385    5378 |     770     385     770 |    0.2   13.2    0.7
772  |   193 |    3245 |    4591     383    4591 |     767     383     767 |    0.1    9.6    0.6
773  |   193 |    3249 |    4596     383    4596 |     767     383     767 |    0.1   10.7    0.6
774  |   194 |    3271 |    5367     385    5367 |     769     385     769 |    0.2   12.7    0.7
775  |   193 |    3270 |    5366     385    5366 |     769     385     769 |    0.2   12.7    0.7
776  |   194 |    3269 |    5365     384    5365 |     768     384     768 |    0.2   12.8    0.7
777  |   193 |    3259 |    5344     383    5344 |     767     383     767 |    0.1   13.5    0.7
778  |   193 |    3242 |    4592     384    4592 |     767     384     767 |    0.2    9.4    0.6
779  |   193 |    3263 |    5351     385    5351 |     769     385     769 |    0.2   13.9    0.7
780  |   194 |    2266 |    4568     384    4568 |     768     384     768 |    0.1    9.6    0.6
781  |   193 |    3265 |    5362     384    5362 |     770     384     770 |    0.2   13.4    0.7
782  |   194 |    2101 |    4600     384    4600 |     768     384     768 |    0.2    9.5    0.7
783  |   194 |    3256 |    5365     384    5365 |     768     384     768 |    0.2   12.9    0.7
784  |   194 |    3278 |    5370     385    5370 |     770     385     770 |    0.2   13.2    0.7
785  |   194 |    3280 |    5372     385    5372 |     770     385     770 |    0.2   13.7    0.7
786  |   194 |    3290 |    5377     385    5377 |     771     386     771 |    0.2   13.2    0.7
787  |   194 |    3264 |    5360     385    5360 |     770     385     770 |    0.2   12.9    0.7
788  |   194 |    2844 |    4582     383    4582 |     767     384     767 |    0.2   10.1    0.6
789  |   193 |    3268 |    5355     385    5355 |     770     385     770 |    0.2   13.7    0.8
790  |   194 |    3273 |    5372     385    5372 |     770     385     770 |    0.2   13.9    0.7
791  |   194 |    2493 |    5353     384    5353 |     767     384     767 |    0.3   13.1    0.7
792  |   194 |    3287 |    5373     386    5373 |     771     386     771 |    0.2   13.4    0.7
793  |   194 |    3258 |    5361     384    5361 |     768     384     768 |    0.1   12.6    0.7
794  |   194 |    3284 |    5375     385    5375 |     770     385     770 |    0.2   12.9    0.7
795  |   193 |    3263 |    5358     384    5358 |     767     384     767 |    0.2   14.0    0.7
796  |   194 |    3266 |    5368     384    5368 |     769     384     769 |    0.2   13.9    0.7
797  |   194 |    2116 |    5375     385    5375 |     770     385     770 |    0.2   13.2    0.7
798  |   194 |    3283 |    5378     385    5378 |     771     385     771 |    0.2   13.8    0.7
799  |   194 |    3279 |    4609     385    4609 |     770     385     770 |    0.2    9.4    0.6
800  |   194 |    3284 |    5368     385    5368 |     771     386     771 |    0.3   12.9    0.7
801  |   194 |    3264 |    5354     385    5354 |     771     385     771 |    0.2   12.4    0.7
802  |   194 |    3272 |    5366     387    5366 |     775     387     775 |    0.2   12.2    0.7
803  |   193 |    3262 |    5354     384    5354 |     769     384     769 |    0.2   12.6    0.7
804  |   191 |    3242 |    4586     383    4586 |     765     383     765 |    0.1    9.5    0.7
805  |   193 |    2274 |    4581     383    4581 |     767     383     767 |    0.1   10.1    0.6
806  |   194 |    3282 |    5361     386    5361 |     771     386     771 |    0.2   13.3    0.7
807  |   193 |    2099 |    4595     384    4595 |     768     384     768 |    0.2   10.0    0.6
808  |   193 |    3253 |    5346     383    5346 |     767     383     767 |    0.2   13.4    0.7
809  |   194 |    3277 |    5366     386    5366 |     771     386     771 |    0.3   13.2    0.8
810  |   194 |    2296 |    5365     385    5365 |     771     385     771 |    0.2   13.1    0.7
811  |   194 |    2696 |    5382     385    5382 |     771     385     771 |    0.2   12.9    0.7
812  |   194 |    3266 |    5374     385    5374 |     769     385     769 |    0.2   13.1    0.7
813  |   194 |    3272 |    5350     385    5350 |     769     385     769 |    0.2   13.6    0.7
814  |   193 |    3266 |    5366     384    5366 |     769     384     769 |    0.2   13.8    0.7
815  |   194 |    3283 |    5377     386    5377 |     772     386     772 |    0.2   10.1    0.6
816  |   194 |    3282 |    5368     386    5368 |     772     386     772 |    0.2   13.1    0.7
817  |   194 |    3289 |    5375     386    5375 |     772     386     772 |    0.2   13.5    0.7
818  |   193 |    3252 |    5339     383    5339 |     767     383     767 |    0.2   13.2    0.7
819  |   194 |    3251 |    4600     385    4600 |     769     385     769 |    0.2   10.2    0.6
820  |   194 |    3289 |    5374     386    5374 |     771     386     771 |    0.2   13.6    0.7
821  |   193 |    3258 |    5352     383    5352 |     767     383     767 |    0.1   13.8    0.7
822  |   194 |    2498 |    5368     386    5368 |     772     386     772 |    0.2   13.6    0.7
823  |   194 |    3281 |    5366     384    5366 |     769     384     769 |    0.2   13.2    0.7
824  |   193 |    3270 |    5367     385    5367 |     769     385     769 |    0.2   13.4    0.7
825  |   194 |    3268 |    5365     384    5365 |     769     384     769 |    0.2   12.4    0.7
826  |   194 |    3237 |    4584     384    4584 |     769     384     769 |    0.2   10.1    0.6
827  |   194 |    2112 |    5358     385    5358 |     770     385     770 |    0.2   10.5    0.6
828  |   194 |    2507 |    5380     385    5380 |     770     385     770 |    0.2   10.1    0.6
829  |   194 |    2110 |    5369     385    5369 |     769     385     769 |    0.2   13.2    0.7
830  |   194 |    3273 |    5369     384    5369 |     769     384     769 |    0.2   13.0    0.8
831  |   192 |    3252 |    5353     383    5353 |     767     383     767 |    0.2   12.4    0.7
832  |   194 |    3250 |    4601     384    4601 |     768     384     768 |    0.2    9.9    0.6
833  |   194 |    3265 |    5351     384    5351 |     768     384     768 |    0.2   12.2    0.7
834  |   194 |    2701 |    5381     385    5381 |     771     385     771 |    0.2   10.2    0.6
835  |   193 |    3258 |    5345     383    5345 |     767     383     767 |    0.1   12.9    0.9
836  |   194 |    3277 |    5359     384    5359 |     768     384     768 |    0.2   12.9    0.7
837  |   194 |    3286 |    5375     386    5375 |     771     386     771 |    0.2   12.4    0.7
838  |   194 |    3278 |    5362     384    5362 |     769     384     769 |    0.2   13.0    0.7
839  |   194 |    3277 |    5374     385    5374 |     770     385     770 |    0.2   13.3    0.7
840  |   194 |    3278 |    5375     385    5375 |     770     385     770 |    0.2   13.6    0.7
841  |   194 |    3277 |    5371     384    5371 |     769     384     769 |    0.2   13.2    0.7
842  |   194 |    3282 |    5379     385    5379 |     770     385     770 |    0.2   13.2    0.7
843  |   192 |    3244 |    5335     383    5335 |     768     384     768 |    0.2    9.8    0.6
844  |   194 |    3282 |    5380     385    5380 |     770     385     770 |    0.2   13.5    0.7
845  |   194 |    3278 |    5376     386    5376 |     772     386     772 |    0.2   13.3    0.7
846  |   194 |    3270 |    5370     384    5370 |     769     385     769 |    0.2   13.1    0.7
847  |   194 |    3280 |    5371     385    5371 |     771     385     771 |    0.2   13.4    0.7
848  |   194 |    3271 |    5364     385    5364 |     771     385     771 |    0.2   13.7    0.7
849  |   194 |    3274 |    5361     385    5361 |     771     385     771 |    0.2   12.6    0.7
850  |   194 |    3281 |    5373     385    5373 |     769     385     769 |    0.2   13.2    0.7
851  |   192 |    2276 |    5339     384    5339 |     767     384     767 |    0.1    9.6    0.6
852  |   194 |    2695 |    5372     386    5372 |     772     386     772 |    0.2    9.9    0.6
853  |   194 |    3274 |    5356     384    5356 |     769     384     769 |    0.2   13.3    0.7
854  |   194 |    3278 |    5376     385    5376 |     770     385     770 |    0.2   13.6    0.7
855  |   193 |    3265 |    5358     385    5358 |     769     385     769 |    0.2   13.7    0.9
856  |   194 |    2102 |    4602     384    4602 |     769     384     769 |    0.2   12.9    0.6
857  |   194 |    3277 |    5365     386    5365 |     771     386     771 |    0.2   13.3    0.7
858  |   194 |    3271 |    5370     385    5370 |     770     385     770 |    0.2   13.2    0.7
859  |   194 |    3287 |    5370     386    5370 |     771     386     771 |    0.2   14.0    0.7
860  |   194 |    3247 |    5316     384    5316 |     768     384     768 |    0.1   13.6    0.7
861  |   194 |    3286 |    5377     385    5377 |     771     385     771 |    0.2   13.6    0.7
862  |   194 |    3283 |    5368     385    5368 |     771     385     771 |    0.2   13.1    0.7
863  |   194 |    3270 |    5351     384    5351 |     769     384     769 |    0.2   12.3    0.7
864  |   193 |    3274 |    5372     385    5372 |     770     385     770 |    0.2   13.1    0.7
865  |   194 |    2123 |    5384     386    5384 |     771     386     771 |    0.2   13.2    0.7
866  |   194 |    3281 |    5365     385    5365 |     771     385     771 |    0.2   13.5    0.7
867  |   194 |    3269 |    5375     386    5375 |     771     386     771 |    0.2   10.0    0.6
868  |   194 |    2466 |    4573     387    4573 |     773     387     773 |    0.2    9.1    0.6
869  |   194 |    3263 |    5341     384    5341 |     768     384     768 |    0.2   12.6    0.7
870  |   194 |    2115 |    5365     387    5365 |     774     387     774 |    0.2   12.7    0.7
871  |   194 |    2106 |    5373     385    5373 |     770     385     770 |    0.2   13.5    0.7
872  |   193 |    3264 |    5352     384    5352 |     768     384     768 |    0.2   14.0    0.7
873  |   194 |    3274 |    5374     384    5374 |     769     385     769 |    0.2   13.4    0.7
874  |   194 |    3272 |    5369     385    5369 |     770     385     770 |    0.2   12.8    0.7
875  |   194 |    3276 |    5356     385    5356 |     770     385     770 |    0.2   13.8    0.7
876  |   194 |    3269 |    5353     384    5353 |     768     384     768 |    0.2   13.5    0.7
877  |   192 |    3238 |    5329     383    5329 |     766     383     766 |    0.2   12.7    0.7
878  |   194 |    3275 |    5374     385    5374 |     770     385     770 |    0.2   13.7    0.7
879  |   194 |    2704 |    5383     385    5383 |     771     385     771 |    0.2   10.4    0.6
880  |   194 |    3288 |    5374     385    5374 |     771     385     771 |    0.2   12.9    0.7
881  |   194 |    3278 |    5377     385    5377 |     770     385     770 |    0.2   12.7    0.7
882  |   194 |    3273 |    5358     385    5358 |     770     385     770 |    0.2   12.7    0.7
883  |   194 |    3286 |    5369     385    5369 |     771     385     771 |    0.2   13.4    0.7
884  |   194 |    3272 |    5351     385    5351 |     770     385     770 |    0.2   14.1    0.7
885  |   193 |    2099 |    5337     384    5337 |     769     384     769 |    0.2   10.7    0.6
886  |   194 |    3287 |    5377     386    5377 |     772     386     772 |    0.2   13.8    0.7
887  |   194 |    3274 |    5362     384    5362 |     768     384     768 |    0.2   13.0    0.7
888  |   192 |    3241 |    4583     385    4583 |     769     385     769 |    0.2    9.5    0.8
889  |   194 |    3277 |    5373     385    5373 |     771     385     771 |    0.2   12.9    0.7
890  |   194 |    3276 |    5359     385    5359 |     770     385     770 |    0.2   13.9    0.7
891  |   193 |    3257 |    5359     384    5359 |     769     384     769 |    0.2   13.6    0.7
892  |   194 |    3275 |    5371     385    5371 |     770     385     770 |    0.2   13.7    0.7
893  |   193 |    2866 |    5336     384    5336 |     768     384     768 |    0.2    9.7    0.6
894  |   194 |    3269 |    5366     385    5366 |     769     385     769 |    0.2   14.1    1.0
895  |   192 |    3254 |    5351     383    5351 |     767     383     767 |    0.3   14.9    0.7
896  |   194 |    3278 |    5352     385    5352 |     770     385     770 |    0.2   13.4    0.7
897  |   194 |    3288 |    5382     386    5382 |     771     386     771 |    0.2   12.9    0.7
898  |   194 |    3281 |    5358     385    5358 |     770     385     770 |    0.2   12.9    0.7
899  |   194 |    2705 |    5361     387    5361 |     773     387     773 |    0.2    9.7    0.6
900  |   191 |    3220 |    4560     384    4560 |     767     384     767 |    0.2    9.8    0.6
901  |   193 |    3264 |    5359     384    5359 |     767     384     767 |    0.2   13.4    0.7
902  |   194 |    3270 |    5369     384    5369 |     769     384     769 |    0.2   13.8    0.7
903  |   194 |    3275 |    4610     385    4610 |     770     385     770 |    0.2    9.8    0.7
904  |   194 |    3275 |    5373     384    5373 |     769     384     769 |    0.2   13.4    0.7
905  |   192 |    3234 |    5320     383    5320 |     766     383     766 |    0.2   12.6    0.7
906  |   194 |    3278 |    5377     386    5377 |     771     386     771 |    0.2   13.0    0.7
907  |   194 |    3263 |    5338     384    5338 |     768     384     768 |    0.1   14.1    0.7
908  |   194 |    3286 |    5361     386    5361 |     772     386     772 |    0.3   12.9    0.7
909  |   194 |    2487 |    4601     384    4601 |     768     384     768 |    0.1    9.3    0.6
910  |   194 |    3288 |    5379     386    5379 |     772     386     772 |    0.2   13.6    0.7
911  |   192 |    3237 |    4586     383    4586 |     766     383     766 |    0.1    9.6    0.6
912  |   194 |    3277 |    5377     385    5377 |     770     385     770 |    0.2   12.8    0.7
913  |   193 |    3274 |    5369     384    5369 |     769     384     769 |    0.2   13.9    0.7
914  |   193 |    3266 |    5361     384    5361 |     768     384     768 |    0.2   14.3    0.8
915  |   194 |    3285 |    5363     385    5363 |     771     385     771 |    0.2   12.8    0.7
916  |   194 |    3206 |    5303     383    5303 |     767     383     767 |    0.2    9.9    0.6
917  |   194 |    3281 |    5371     385    5371 |     769     385     769 |    0.2   13.2    0.7
918  |   194 |    3280 |    5371     385    5371 |     769     385     769 |    0.2   13.1    0.7
919  |   193 |    3263 |    5351     384    5351 |     767     384     767 |    0.2   10.3    0.6
920  |   193 |    3252 |    5342     383    5342 |     766     383     766 |    0.1   13.4    0.7
921  |   194 |    3284 |    5377     386    5377 |     771     386     771 |    0.2   12.9    0.7
922  |   194 |    3288 |    5382     385    5382 |     770     385     770 |    0.2   13.8    0.7
923  |   194 |    3270 |    5361     384    5361 |     769     384     769 |    0.2   13.1    0.7
924  |   193 |    3250 |    5328     383    5328 |     767     383     767 |    0.1   12.6    0.7
925  |   194 |    2117 |    5370     386    5370 |     771     386     771 |    0.2   13.3    0.7
926  |   193 |    3266 |    4600     384    4600 |     767     384     767 |    0.2    9.9    0.6
927  |   194 |    3272 |    5371     384    5371 |     769     384     769 |    0.2   13.4    0.7
928  |   194 |    3265 |    5360     385    5360 |     770     385     770 |    0.2   13.7    0.7
929  |   194 |    3287 |    5382     385    5382 |     771     385     771 |    0.2   12.5    0.7
930  |   194 |    2095 |    4595     384    4595 |     768     384     768 |    0.1    9.8    0.6
931  |   194 |    3265 |    5337     387    5337 |     775     387     775 |    0.2   12.6    0.7
932  |   194 |    3285 |    5375     385    5375 |     770     385     770 |    0.2   13.1    0.7
933  |   194 |    3284 |    5377     385    5377 |     770     385     770 |    0.2   13.3    0.7
934  |   194 |    3271 |    5369     385    5369 |     769     385     769 |    0.2   13.6    0.7
935  |   194 |    3262 |    4607     385    4607 |     769     385     769 |    0.2   10.2    0.6
936  |   191 |    3235 |    4581     383    4581 |     765     383     765 |    0.1    9.5    0.6
937  |   194 |    2694 |    5377     386    5377 |     772     386     772 |    0.2   12.8    0.7
938  |   193 |    3269 |    5362     385    5362 |     769     385     769 |    0.2   13.1    0.7
939  |   193 |    3258 |    5356     383    5356 |     767     383     767 |    0.1   12.9    0.7
940  |   194 |    3282 |    5376     385    5376 |     770     385     770 |    0.2   13.1    0.7
941  |   194 |    3283 |    5378     385    5378 |     770     385     770 |    0.2   13.4    0.7
942  |   193 |    3262 |    5356     385    5356 |     771     385     771 |    0.2   13.0    0.7
943  |   194 |    2711 |    5333     387    5333 |     774     387     774 |    0.2   10.7    0.8
944  |   194 |    2135 |    5356     386    5356 |     774     386     774 |    0.2    9.8    0.6
945  |   194 |    2106 |    5367     384    5367 |     769     384     769 |    0.2   13.5    0.7
946  |   194 |    3290 |    5384     386    5384 |     771     386     771 |    0.2   13.0    0.7
947  |   194 |    3256 |    5323     384    5323 |     769     384     769 |    0.1   12.5    0.7
948  |   194 |    3289 |    5379     386    5379 |     771     386     771 |    0.2   13.6    0.7
949  |   194 |    3284 |    5376     385    5376 |     770     385     770 |    0.2   13.5    0.7
950  |   194 |    2504 |    5371     386    5371 |     772     386     772 |    0.2   13.2    0.7
951  |   194 |    3284 |    5380     386    5380 |     772     386     772 |    0.2   12.7    0.9
952  |   193 |    2290 |    5359     384    5359 |     768     384     768 |    0.2   13.5    0.7
953  |   194 |    3253 |    4600     384    4600 |     768     384     768 |    0.2    9.7    0.6
954  |   194 |    3246 |    4590     385    4590 |     770     385     770 |    0.1    9.6    0.6
955  |   194 |    3285 |    5377     385    5377 |     770     385     770 |    0.2   13.4    0.8
956  |   192 |    3242 |    4587     383    4587 |     766     383     766 |    0.2    9.5    0.6
957  |   194 |    3284 |    5378     385    5378 |     770     385     770 |    0.2   13.4    0.7
958  |   194 |    3280 |    5372     385    5372 |     770     385     770 |    0.2   13.3    0.7
959  |   193 |    2088 |    4576     383    4576 |     766     383     766 |    0.1   10.1    0.6
960  |   194 |    2510 |    5363     386    5363 |     772     386     772 |    0.2   10.4    0.7
961  |   194 |    3276 |    5367     384    5367 |     768     384     768 |    0.2   13.5    0.7
962  |   194 |    3280 |    5376     385    5376 |     771     385     771 |    0.2   13.5    0.7
963  |   194 |    2522 |    5371     387    5371 |     773     387     773 |    0.2   11.1    0.6
964  |   194 |    3273 |    5367     384    5367 |     768     384     768 |    0.2   12.8    0.7
965  |   194 |    2111 |    5369     385    5369 |     769     385     769 |    0.2   10.0    0.6
966  |   194 |    2295 |    5376     385    5376 |     770     385     770 |    0.2   13.2    0.7
967  |   194 |    3268 |    5356     384    5356 |     768     384     768 |    0.2   13.7    0.7
968  |   194 |    3286 |    5375     386    5375 |     772     386     772 |    0.3   10.1    0.6
969  |   194 |    3247 |    4594     384    4594 |     767     384     767 |    0.1    9.5    0.6
970  |   193 |    3263 |    5349     383    5349 |     770     385     770 |    0.2   13.6    0.7
971  |   193 |    3271 |    5368     384    5368 |     769     384     769 |    0.2   13.9    0.7
972  |   194 |    3290 |    5375     386    5375 |     772     386     772 |    0.2   13.3    0.7
973  |   194 |    3260 |    5341     383    5341 |     768     383     768 |    0.1   13.0    0.7
974  |   193 |    3266 |    5364     384    5364 |     769     384     769 |    0.2   13.0    0.7
975  |   194 |    3263 |    5347     384    5347 |     767     384     767 |    0.2   12.7    0.7
976  |   194 |    3278 |    5360     385    5360 |     770     385     770 |    0.2   12.3    0.7
977  |   194 |    2423 |    5245     387    5245 |     774     387     774 |    0.2    9.2    0.6
978  |   194 |    3261 |    5341     384    5341 |     768     384     768 |    0.1   13.2    0.7
979  |   194 |    3286 |    5376     386    5376 |     772     386     772 |    0.2   13.4    0.7
980  |   192 |    3249 |    5344     383    5344 |     766     383     766 |    0.1   13.4    0.7
981  |   194 |    3279 |    5372     385    5372 |     770     385     770 |    0.2   13.2    0.8
982  |   194 |    3285 |    5385     386    5385 |     771     385     771 |    0.3   13.7    0.7
983  |   193 |    3260 |    5355     383    5355 |     768     383     768 |    0.2   13.7    0.7
984  |   194 |    3285 |    5381     385    5381 |     771     385     771 |    0.2   10.6    0.7
985  |   191 |    3227 |    4570     383    4570 |     765     383     765 |    0.1   10.3    0.6
986  |   194 |    3272 |    5366     384    5366 |     769     384     769 |    0.2   12.5    0.7
987  |   192 |    2864 |    5334     384    5334 |     767     384     767 |    0.2    9.4    0.6
988  |   194 |    3228 |    4576     383    4576 |     767     384     767 |    0.1    9.9    0.6
989  |   194 |    3257 |    5327     384    5327 |     768     384     768 |    0.1   12.9    0.7
990  |   193 |    3233 |    4580     383    4580 |     766     383     766 |    0.1    9.4    0.6
991  |   194 |    3275 |    5364     385    5364 |     770     385     770 |    0.2   14.3    0.7
992  |   194 |    2096 |    4581     384    4581 |     768     384     768 |    0.1   10.3    0.6
993  |   194 |    3277 |    5374     384    5374 |     769     384     769 |    0.2   14.0    0.7
994  |   194 |    2106 |    5364     384    5364 |     769     384     769 |    0.2   13.0    0.7
995  |   193 |    3261 |    5350     384    5350 |     767     384     767 |    0.2   13.0    0.7
996  |   194 |    3277 |    5376     385    5376 |     770     385     770 |    0.2   13.5    0.7
997  |   192 |    2483 |    5347     384    5347 |     769     384     769 |    0.1    9.8    0.6
998  |   194 |    3270 |    5354     384    5354 |     768     384     768 |    0.2   13.0    0.7
999  |   194 |    3275 |    5377     385    5377 |     770     385     770 |    0.2   13.4    0.7
1000 |   194 |    3249 |    4599     384    4599 |     768     384     768 |    0.2    9.6    0.6
1001 |   194 |    3279 |    5361     384    5361 |     769     384     769 |    0.2   13.4    0.7
1002 |   194 |    2293 |    5372     386    5372 |     771     386     771 |    0.3   13.5    0.7
1003 |   194 |    3274 |    5358     383    5358 |     771     385     771 |    0.2   12.6    0.7
1004 |   193 |    3257 |    5340     385    5340 |     769     385     769 |    0.2   13.1    0.7
1005 |   194 |    3268 |    5360     383    5360 |     767     383     767 |    0.2   12.5    0.7
1006 |   192 |    3254 |    5346     383    5346 |     767     384     767 |    0.2   12.5    0.7
1007 |   194 |    3284 |    5375     385    5375 |     770     385     770 |    0.2   13.5    0.7
1008 |   194 |    3266 |    5353     384    5353 |     767     384     767 |    0.3   13.5    0.7
1009 |   194 |    3271 |    5370     385    5370 |     769     385     769 |    0.2   13.1    0.7
1010 |   194 |    2502 |    5375     385    5375 |     770     385     770 |    0.2   10.7    0.6
1011 |   194 |    3258 |    5354     385    5354 |     771     385     771 |    0.2   13.6    1.3
1012 |   193 |    2861 |    5362     384    5362 |     768     384     768 |    0.2   12.5    0.7
1013 |   194 |    3282 |    5366     385    5366 |     771     385     771 |    0.2   13.4    0.7
